school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grouped_g3
0,0,16,0,0,0,3,3,2,1,0,2,1.4142135623730951,1.0,0.0,1,1,0,1,1,0,1,1,2.0,3,2,1.0,1.0,5,2.0,9,9,10,0
0,1,16,0,1,1,1,1,3,1,0,0,1.0,1.4142135623730951,1.4142135623730951,1,0,0,0,0,0,0,1,2.0,4,4,1.0,1.7320508075688772,5,0.0,10,10,10,0
0,0,15,0,0,1,4,4,4,0,0,0,1.4142135623730951,1.0,0.0,1,0,0,1,0,0,1,0,2.0,3,2,1.0,1.0,5,2.449489742783178,13,14,14,1
0,0,15,1,0,1,1,1,2,1,0,0,1.7320508075688772,1.0,1.0,1,0,0,1,0,0,1,1,2.23606797749979,5,5,1.0,1.0,1,1.4142135623730951,8,9,9,0
0,1,15,0,0,1,4,3,4,2,0,1,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,1,0,1.4142135623730951,2,2,1.0,1.0,3,2.449489742783178,9,11,11,1
0,0,15,0,0,0,3,3,3,2,2,0,1.0,1.4142135623730951,0.0,1,0,0,0,1,0,0,1,1.0,3,2,1.4142135623730951,1.7320508075688772,1,4.898979485566356,9,8,9,0
0,1,16,0,0,1,4,4,3,2,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.23606797749979,3,3,1.0,1.7320508075688772,5,0.0,15,13,13,1
0,1,16,0,1,1,2,2,3,2,3,1,1.4142135623730951,1.0,0.0,1,1,0,1,0,0,1,0,1.4142135623730951,3,3,1.4142135623730951,1.4142135623730951,2,2.0,12,11,11,1
0,0,15,0,0,1,4,4,4,2,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.0,2,2,1.0,1.0,5,1.4142135623730951,13,13,13,1
0,0,16,0,1,1,1,1,0,4,0,0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,1.7320508075688772,4,4,1.7320508075688772,1.7320508075688772,1,2.0,10,11,11,1
0,1,17,0,0,1,2,1,2,1,2,0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,2.23606797749979,4,5,1.0,1.4142135623730951,5,4.69041575982343,9,7,6,0
0,0,15,0,0,1,1,1,2,2,0,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,4,2,1.0,1.4142135623730951,5,0.0,12,12,12,1
0,0,15,0,1,0,2,1,0,1,2,0,1.4142135623730951,1.0,0.0,1,1,0,1,0,1,1,1,2.0,4,2,1.0,1.0,5,0.0,11,10,10,0
0,0,15,0,0,1,3,2,1,2,2,1,1.0,1.4142135623730951,1.0,1,1,0,0,0,0,1,0,1.7320508075688772,3,2,1.0,1.0,3,1.4142135623730951,11,11,11,1
0,0,15,0,0,1,1,2,0,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,0,2.0,3,2,1.0,1.0,5,2.449489742783178,13,12,13,1
0,0,15,0,0,1,1,2,0,2,0,1,1.0,1.4142135623730951,0.0,1,0,0,0,1,0,0,1,1.4142135623730951,3,4,1.4142135623730951,2.0,1,2.449489742783178,11,11,11,1
0,1,16,0,0,1,4,4,4,0,0,0,1.0,1.0,0.0,1,1,0,0,0,1,1,1,1.7320508075688772,3,2,1.4142135623730951,1.0,5,4.0,9,9,8,0
0,1,15,0,1,0,2,1,3,1,0,0,2.0,1.0,0.0,1,0,0,0,0,0,1,0,2.0,5,5,1.4142135623730951,2.23606797749979,5,0.0,12,11,11,1
0,1,16,0,1,1,2,1,0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0,1,2.0,4,4,1.7320508075688772,2.23606797749979,5,2.449489742783178,9,10,10,0
0,0,15,1,0,1,3,3,3,2,3,2,1.4142135623730951,1.7320508075688772,0.0,1,1,1,1,0,0,1,1,2.0,2,1,1.4142135623730951,1.7320508075688772,3,1.4142135623730951,13,13,13,1
0,1,19,0,0,1,3,2,3,4,2,0,1.0,1.0,0.0,1,1,0,0,0,1,1,1,2.0,5,4,1.0,1.0,4,2.449489742783178,11,9,11,1
0,0,17,0,0,1,4,4,2,0,0,0,1.0,1.0,0.0,0,1,0,0,0,0,0,1,2.0,2,1,1.0,1.0,4,0.0,13,13,13,1
0,1,15,1,0,1,2,3,0,2,0,0,1.0,1.4142135623730951,0.0,0,0,1,1,0,0,0,0,2.0,4,4,1.0,1.0,1,0.0,7,8,8,0
0,1,17,1,1,1,1,2,2,1,3,0,1.0,1.0,1.7320508075688772,1,0,0,0,0,0,0,0,1.4142135623730951,2,2,1.7320508075688772,1.7320508075688772,5,3.741657386773941,9,8,10,0
0,0,18,1,0,1,1,1,0,1,0,0,1.7320508075688772,1.0,1.7320508075688772,1,1,0,1,1,0,0,0,2.23606797749979,2,5,1.0,2.23606797749979,4,2.449489742783178,11,10,11,1
0,1,16,1,0,1,2,2,0,1,0,0,1.7320508075688772,1.0,0.0,1,0,0,0,1,0,0,0,2.0,2,2,1.0,1.4142135623730951,3,2.0,12,10,11,1
0,1,16,0,1,1,1,2,1,2,0,0,1.4142135623730951,1.0,1.4142135623730951,1,0,0,0,1,0,1,0,2.0,4,5,1.7320508075688772,2.23606797749979,5,0.0,9,8,10,0
0,1,17,1,1,1,2,1,0,1,0,0,1.4142135623730951,1.0,1.0,1,0,1,1,0,1,1,1,1.7320508075688772,3,2,1.4142135623730951,1.4142135623730951,5,2.8284271247461903,8,8,9,0
0,1,17,1,0,1,3,2,2,1,0,0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0,1,0,0,0,0,1,1,2.0,4,4,1.0,2.0,3,2.0,7,6,8,0
0,1,15,0,1,1,1,2,2,1,0,0,1.4142135623730951,1.0,0.0,1,0,0,1,0,0,0,0,2.0,4,4,1.4142135623730951,2.0,5,1.4142135623730951,8,9,10,0
0,1,16,0,0,1,1,3,0,2,0,1,1.0,1.0,1.0,1,0,0,0,0,1,1,0,2.23606797749979,3,3,1.0,2.0,2,1.4142135623730951,9,8,8,0
0,1,17,1,1,1,1,1,2,2,0,0,2.0,1.4142135623730951,0.0,1,0,0,1,0,1,0,1,2.23606797749979,3,5,1.0,2.23606797749979,5,0.0,8,8,8,0
0,1,17,0,0,1,3,2,3,2,0,0,1.4142135623730951,1.0,1.7320508075688772,1,1,0,1,1,1,0,0,2.0,5,2,1.0,1.0,2,3.1622776601683795,8,7,8,0
0,1,16,0,0,1,2,2,2,1,0,1,1.0,1.4142135623730951,0.0,1,0,0,0,0,1,1,0,2.0,3,5,1.4142135623730951,2.0,4,0.0,9,10,11,1
0,0,16,0,0,1,4,2,1,2,2,1,1.0,1.4142135623730951,0.0,1,0,0,0,0,0,1,1,2.0,2,3,1.0,1.0,3,0.0,17,17,18,2
0,0,16,0,0,1,2,2,2,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,0,2.23606797749979,1,5,1.0,1.0,4,0.0,12,12,13,1
0,0,16,0,0,1,4,4,1,3,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,4,2,1.0,1.0,3,0.0,16,16,17,2
0,1,16,0,0,1,3,4,2,1,0,1,1.7320508075688772,1.0,1.0,1,1,0,1,1,0,1,0,1.7320508075688772,4,5,1.4142135623730951,2.0,2,2.0,9,9,10,0
0,1,16,0,0,1,1,0,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.0,3,2,1.0,1.0,3,0.0,16,17,18,2
0,1,17,0,1,1,4,4,4,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,4,4,1.0,1.7320508075688772,5,0.0,11,9,10,0
0,0,16,0,0,1,1,3,0,2,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,1,0,1,1,2.0,3,5,1.0,1.0,3,0.0,14,13,13,1
0,0,16,0,1,1,3,3,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,4,5,1.0,1.0,4,0.0,14,14,15,1
0,1,17,0,1,1,4,3,4,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.0,4,4,2.0,2.0,4,0.0,10,11,11,1
0,0,16,0,0,1,2,2,3,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,1,0,1,0,1.7320508075688772,4,4,1.0,2.0,5,0.0,13,12,14,1
0,1,17,0,0,1,3,3,2,1,3,1,1.0,1.4142135623730951,0.0,1,0,0,1,1,0,1,0,2.0,3,4,1.0,2.0,4,2.0,11,9,10,0
0,1,16,1,0,1,4,2,4,2,1,0,1.0,1.0,0.0,1,1,0,1,0,0,1,1,2.0,3,3,1.7320508075688772,2.0,3,2.8284271247461903,10,9,11,1
0,1,17,0,0,1,4,3,2,1,0,0,1.0,1.4142135623730951,0.0,1,1,1,1,0,0,1,1,2.23606797749979,2,3,1.0,1.0,2,2.0,11,11,13,1
0,1,16,0,0,1,4,3,4,1,2,0,1.0,1.4142135623730951,0.0,1,1,1,1,0,0,1,0,1.7320508075688772,4,3,1.4142135623730951,1.7320508075688772,3,2.0,11,10,11,1
0,1,16,0,0,1,3,3,3,1,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,2,3,1.0,1.4142135623730951,3,0.0,11,12,13,1
0,0,17,0,0,1,2,4,3,2,3,1,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,0,0,2.23606797749979,4,2,1.4142135623730951,1.7320508075688772,5,0.0,17,18,17,2
0,0,17,0,1,1,3,3,2,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.23606797749979,3,3,1.4142135623730951,1.7320508075688772,1,5.656854249492381,14,13,14,1
0,0,16,0,0,1,3,2,2,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,1.0,2,2,1.0,1.4142135623730951,1,2.8284271247461903,14,15,16,2
0,1,17,0,0,1,3,3,3,2,1,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,1,2.0,3,4,1.4142135623730951,1.7320508075688772,4,2.449489742783178,11,13,14,1
0,1,16,0,0,1,1,2,3,2,1,0,1.0,1.0,0.0,1,1,0,1,0,0,1,1,1.7320508075688772,3,3,1.0,1.4142135623730951,3,0.0,10,9,11,1
0,1,16,0,1,1,2,1,2,1,0,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,2,3,1.0,1.4142135623730951,5,0.0,13,14,16,2
0,0,17,0,0,0,3,3,1,1,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,1,1.7320508075688772,3,3,1.0,1.7320508075688772,3,3.1622776601683795,12,13,14,1
0,1,17,1,0,1,1,2,0,1,2,0,1.0,1.4142135623730951,0.0,1,0,0,0,0,0,0,0,1.7320508075688772,1,3,1.0,2.23606797749979,3,2.449489742783178,9,9,10,0
0,0,16,0,0,1,2,3,3,2,0,0,1.0,1.4142135623730951,0.0,1,0,0,0,0,0,1,0,2.0,3,3,1.0,1.0,2,2.449489742783178,12,12,13,1
0,0,17,0,0,1,1,1,0,2,0,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,0,2.23606797749979,3,3,1.0,1.0,3,0.0,12,11,12,1
0,1,17,0,0,1,1,2,0,2,1,2,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,1,0,1,0,2.0,4,4,2.0,2.23606797749979,5,4.0,10,11,12,1
0,1,16,1,0,1,3,3,3,2,3,0,1.0,1.0,0.0,1,1,0,1,0,0,1,0,2.0,3,2,1.7320508075688772,2.0,5,0.0,11,10,10,0
0,1,16,0,0,1,2,3,2,1,2,1,1.4142135623730951,1.0,0.0,1,0,0,0,0,0,1,0,2.23606797749979,3,3,1.0,1.0,3,0.0,13,12,12,1
0,0,17,0,1,1,2,4,3,2,0,1,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.0,3,2,1.0,1.0,5,2.8284271247461903,14,15,16,2
0,1,17,0,0,1,4,4,3,0,2,0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,2.23606797749979,2,3,1.0,1.4142135623730951,5,2.0,13,13,14,1
0,1,16,1,1,1,3,3,4,1,2,1,1.7320508075688772,1.0,0.0,1,1,0,1,0,0,1,0,1.7320508075688772,3,4,1.7320508075688772,2.23606797749979,3,4.0,10,11,12,1
0,0,17,0,0,1,4,4,3,0,2,0,1.4142135623730951,1.0,1.0,1,1,0,0,0,0,1,0,2.0,2,4,1.4142135623730951,1.7320508075688772,2,5.477225575051661,14,15,16,2
0,0,16,0,1,1,4,4,4,0,3,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,5,2,1.0,1.4142135623730951,3,0.0,11,10,11,1
0,0,16,0,0,1,4,3,1,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,3,5,1.0,2.23606797749979,2,1.4142135623730951,14,14,15,1
0,0,16,0,0,1,2,3,2,1,3,0,1.0,1.4142135623730951,0.0,0,1,0,1,0,0,0,0,2.0,4,3,1.0,1.7320508075688772,4,2.0,11,12,12,1
0,0,17,0,0,1,1,1,2,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,0,0,2.0,4,4,1.0,1.7320508075688772,1,0.0,14,15,15,1
0,0,17,1,0,1,2,2,2,1,3,0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,2.23606797749979,3,2,1.0,1.4142135623730951,3,4.58257569495584,13,13,13,1
0,0,16,1,0,1,2,2,3,2,3,0,1.4142135623730951,2.0,0.0,1,1,0,1,1,0,1,0,2.23606797749979,3,5,1.0,1.0,5,2.449489742783178,13,13,13,1
0,0,17,0,0,1,3,4,0,2,2,0,1.0,1.7320508075688772,1.0,1,1,1,0,0,0,1,1,2.0,4,3,1.7320508075688772,2.0,5,3.741657386773941,8,9,8,0
0,0,16,0,0,0,3,1,3,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,1.4142135623730951,3,3,1.4142135623730951,1.4142135623730951,4,1.4142135623730951,11,11,12,1
0,0,16,0,0,1,4,3,4,1,1,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,1.0,3,2,1.0,1.0,1,2.0,14,15,15,1
0,0,16,0,0,1,1,1,0,1,2,0,1.4142135623730951,1.0,0.0,1,1,0,0,0,0,0,0,2.0,3,2,1.0,2.0,5,1.4142135623730951,12,13,13,1
0,0,17,1,0,1,4,3,4,1,3,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,1,0,0,1,1,2.0,4,2,1.0,1.0,4,0.0,11,12,12,1
0,0,19,0,0,1,3,3,2,1,3,2,1.0,2.0,0.0,1,1,0,1,0,0,1,0,2.0,3,3,1.0,1.4142135623730951,3,2.0,12,12,12,1
0,1,17,0,1,1,4,4,3,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.23606797749979,3,5,2.0,2.23606797749979,3,3.872983346207417,13,12,12,1
0,0,16,0,0,0,2,2,2,1,3,0,1.0,1.4142135623730951,0.0,0,1,0,0,0,0,1,0,1.7320508075688772,3,4,1.0,1.0,4,0.0,13,13,13,1
0,1,18,0,0,1,2,2,3,1,2,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,4,4,1.4142135623730951,2.0,5,3.1622776601683795,12,11,11,1
0,0,17,1,1,1,4,4,3,1,1,0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,2.23606797749979,2,1,1.0,1.4142135623730951,3,2.449489742783178,12,11,11,1
0,0,17,0,1,1,3,2,2,1,3,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,0,0,0,1,0,2.0,4,4,1.0,1.7320508075688772,1,1.4142135623730951,14,16,15,1
0,0,17,0,0,1,4,3,2,1,3,0,1.0,1.4142135623730951,0.0,1,0,0,0,0,0,1,1,1.7320508075688772,4,5,1.4142135623730951,2.0,1,4.0,11,9,10,0
0,1,18,0,1,1,3,3,3,3,2,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,1.7320508075688772,2,4,1.4142135623730951,2.0,4,3.1622776601683795,10,10,10,0
0,0,17,0,0,1,2,3,0,1,2,1,1.4142135623730951,1.0,0.0,1,1,0,0,0,0,0,0,1.7320508075688772,3,3,1.0,2.0,3,2.0,12,13,13,1
0,0,17,0,0,1,2,2,0,4,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.0,3,3,1.0,1.0,4,0.0,12,12,13,1
0,0,17,1,0,1,2,1,0,2,3,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,2,5,1.0,1.4142135623730951,5,0.0,11,10,11,1
0,0,17,0,0,1,1,1,0,1,3,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,0,1,2.0,3,4,1.0,1.0,5,3.4641016151377544,12,12,12,1
0,0,16,0,0,1,2,3,3,0,1,0,1.0,1.4142135623730951,0.0,0,0,0,0,0,0,1,0,1.4142135623730951,3,1,1.0,1.0,3,0.0,13,13,14,1
0,1,18,0,0,1,2,2,2,1,2,0,1.4142135623730951,1.4142135623730951,1.7320508075688772,1,1,1,0,0,0,1,0,1.7320508075688772,3,3,2.23606797749979,2.23606797749979,4,3.0,10,9,10,0
0,0,16,0,0,1,4,4,4,2,2,0,1.0,1.7320508075688772,0.0,1,1,0,1,1,0,1,0,2.23606797749979,3,2,1.0,1.0,5,2.0,15,16,16,2
0,0,18,1,0,1,3,1,2,1,3,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.23606797749979,3,3,1.0,1.0,4,2.0,8,8,8,0
0,0,17,0,0,1,3,2,2,1,0,0,1.0,1.4142135623730951,0.0,1,0,0,1,1,0,1,0,2.23606797749979,3,4,1.0,1.7320508075688772,3,1.4142135623730951,17,18,17,2
0,1,17,0,1,1,2,3,3,2,3,1,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,0,2.23606797749979,3,3,1.0,1.7320508075688772,3,0.0,10,11,11,1
0,1,18,0,1,1,2,1,0,1,0,0,2.0,1.4142135623730951,0.0,0,1,0,1,0,0,1,1,2.0,3,2,2.0,2.23606797749979,3,1.4142135623730951,9,10,11,1
0,0,17,0,0,0,2,1,2,1,0,0,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,1,1,1.7320508075688772,2,3,1.0,1.4142135623730951,3,0.0,15,15,16,2
0,0,17,0,1,1,4,3,1,1,3,1,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,1.7320508075688772,2,3,1.0,1.4142135623730951,3,0.0,14,12,12,1
0,1,17,1,0,1,2,2,2,1,0,1,1.4142135623730951,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,5,2,1.0,1.0,1,0.0,12,13,13,1
0,1,17,0,0,1,4,4,4,0,3,0,1.0,1.4142135623730951,0.0,0,1,0,1,0,0,1,1,2.0,5,5,1.0,1.7320508075688772,2,0.0,13,13,13,1
0,1,16,0,0,1,4,4,1,1,3,1,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,1,0,2.0,2,4,1.4142135623730951,2.0,1,0.0,13,13,14,1
0,1,16,0,1,1,1,1,2,1,2,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,1.7320508075688772,4,2,1.0,1.0,5,1.4142135623730951,9,9,9,0
0,1,16,0,0,1,3,2,0,1,3,0,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,1,1,2.23606797749979,3,3,1.0,1.7320508075688772,2,0.0,12,12,12,1
0,1,17,0,1,1,2,2,2,1,2,1,1.0,1.4142135623730951,0.0,1,0,0,1,1,0,1,1,2.0,4,2,2.23606797749979,2.23606797749979,4,0.0,16,16,16,2
0,0,16,0,0,1,2,1,2,1,2,0,1.0,1.0,0.0,1,0,0,0,0,0,1,1,2.0,5,2,1.0,1.0,5,2.0,9,10,10,0
0,0,16,0,0,0,4,1,2,1,2,0,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,2.23606797749979,3,3,1.0,1.4142135623730951,5,0.0,14,13,13,1
0,0,18,0,1,0,2,4,3,1,0,0,1.4142135623730951,1.4142135623730951,1.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.0,3,4.242640687119285,10,10,10,0
0,0,18,0,1,1,2,2,0,2,0,0,1.0,1.4142135623730951,1.0,1,1,0,0,1,0,1,1,2.23606797749979,3,1,1.0,1.0,5,4.0,9,8,10,0
0,0,18,0,0,1,3,3,2,1,0,0,1.4142135623730951,1.0,1.0,1,0,0,0,0,1,1,0,2.0,1,1,1.0,1.0,3,3.741657386773941,8,7,7,0
0,1,18,0,0,1,2,2,2,4,0,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,2.0,4,3,1.4142135623730951,1.4142135623730951,1,5.0990195135927845,7,8,8,0
0,1,17,0,0,1,4,4,4,0,0,0,1.0,1.0,0.0,1,1,0,1,1,0,1,0,2.0,2,1,1.0,1.4142135623730951,5,2.449489742783178,10,8,9,0
0,0,17,0,0,1,3,2,2,1,0,1,1.0,1.4142135623730951,0.0,1,0,0,1,0,0,0,0,2.23606797749979,4,2,1.0,1.0,3,2.0,14,14,15,1
0,0,17,0,1,1,1,1,0,4,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,1,2.0,3,2,1.0,1.4142135623730951,4,3.1622776601683795,11,10,10,0
0,0,16,0,0,1,1,2,2,1,0,0,1.0,1.0,0.0,1,0,0,0,0,1,1,0,2.23606797749979,3,5,1.0,1.4142135623730951,5,2.0,12,11,11,1
0,0,17,1,0,1,2,1,0,2,0,0,1.7320508075688772,1.4142135623730951,0.0,1,0,0,1,0,0,0,0,1.4142135623730951,1,1,1.0,1.0,3,1.4142135623730951,13,13,13,1
0,0,17,1,1,0,1,4,2,1,0,2,2.0,1.0,1.0,1,1,0,0,0,0,1,0,2.23606797749979,5,4,1.0,1.0,5,3.741657386773941,9,9,8,0
0,1,18,0,0,1,2,2,2,2,3,1,1.0,1.4142135623730951,0.0,1,0,0,0,0,1,1,0,2.23606797749979,5,4,1.7320508075688772,2.23606797749979,2,4.0,8,7,8,0
0,0,17,0,1,0,2,2,2,1,2,0,1.0,1.0,1.0,1,1,0,0,1,1,1,0,1.7320508075688772,1,2,1.0,1.0,1,2.8284271247461903,11,9,10,0
0,0,17,1,1,1,1,1,0,1,0,0,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,1,0,2.0,3,3,1.0,1.7320508075688772,5,2.0,15,14,15,1
0,0,17,0,1,0,4,2,4,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,1,0,0,0,0,2.0,3,2,1.0,1.0,4,2.0,15,14,14,1
0,1,17,0,1,1,4,3,1,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,0,0,1,0,0,1,1,1.4142135623730951,5,5,1.0,2.0,5,2.8284271247461903,15,15,15,1
0,1,17,1,1,0,4,4,4,1,0,0,1.4142135623730951,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,1.7320508075688772,3,3,1.4142135623730951,1.7320508075688772,4,0.0,12,12,12,1
0,1,16,0,1,1,4,3,4,1,0,0,1.0,1.0,0.0,1,0,0,1,1,0,1,0,2.23606797749979,4,5,1.0,1.0,3,2.6457513110645907,14,14,15,1
0,1,16,0,0,1,4,4,3,2,0,0,1.0,1.0,0.0,1,0,1,1,0,0,1,0,2.23606797749979,3,2,1.0,1.4142135623730951,5,2.0,14,15,15,1
0,0,17,0,0,1,4,4,4,2,0,0,1.0,1.4142135623730951,0.0,1,1,1,0,0,0,1,1,2.23606797749979,3,1,1.0,2.0,5,1.4142135623730951,11,11,12,1
0,1,17,1,0,1,1,1,2,1,2,1,1.4142135623730951,1.7320508075688772,0.0,1,0,0,0,1,0,1,1,2.0,3,3,1.0,1.0,1,1.4142135623730951,13,14,15,1
0,0,17,0,0,1,3,3,3,1,2,0,1.4142135623730951,1.7320508075688772,0.0,1,1,0,0,0,0,1,1,2.0,2,2,1.4142135623730951,1.7320508075688772,5,3.1622776601683795,11,11,11,1
0,0,17,0,0,1,1,1,0,1,0,0,1.0,1.4142135623730951,0.0,0,0,0,0,1,0,0,1,2.0,3,2,1.0,1.0,4,3.1622776601683795,10,9,10,0
0,0,18,0,0,1,2,1,2,1,0,2,1.4142135623730951,1.7320508075688772,0.0,1,1,0,0,1,0,1,1,2.0,4,4,1.0,1.0,3,3.1622776601683795,12,10,11,1
0,1,16,0,0,1,2,1,2,1,0,0,1.7320508075688772,1.0,0.0,1,0,0,0,0,0,1,0,2.0,3,3,1.0,1.0,4,2.6457513110645907,15,16,16,2
0,0,17,0,0,1,1,1,2,2,0,1,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,0,0,2.0,3,4,1.0,1.4142135623730951,5,2.0,11,10,11,1
0,1,17,0,0,1,2,3,2,1,0,1,1.4142135623730951,1.0,0.0,1,0,0,0,0,0,1,0,2.23606797749979,2,2,1.0,1.0,2,1.4142135623730951,9,12,13,1
0,1,22,0,0,1,3,1,3,2,1,0,1.0,1.0,1.7320508075688772,1,0,0,0,1,1,1,1,2.23606797749979,4,5,2.23606797749979,2.23606797749979,1,3.4641016151377544,7,8,5,0
0,1,18,1,1,1,3,3,2,2,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,1,2.0,3,3,1.0,1.7320508075688772,5,2.8284271247461903,10,9,10,0
0,1,16,0,0,1,0,2,2,1,1,0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,2.0,3,2,1.4142135623730951,2.0,5,0.0,11,12,11,1
0,1,18,0,0,1,3,2,3,1,0,0,1.4142135623730951,1.0,0.0,1,0,0,0,0,1,1,0,2.0,4,5,1.4142135623730951,2.0,5,2.8284271247461903,7,8,7,0
0,1,16,0,0,1,3,3,0,1,3,2,1.7320508075688772,1.4142135623730951,1.0,0,1,0,0,1,0,1,0,2.23606797749979,3,3,1.0,1.7320508075688772,2,2.0,9,11,10,0
0,1,18,0,0,1,2,1,3,2,1,0,1.0,1.0,1.4142135623730951,1,0,0,0,1,1,1,0,1.7320508075688772,2,5,1.4142135623730951,2.23606797749979,5,2.0,7,8,6,0
0,1,16,1,0,1,2,1,2,1,0,0,1.4142135623730951,1.0,0.0,1,0,0,1,1,0,0,0,1.7320508075688772,3,2,1.0,1.7320508075688772,3,1.4142135623730951,14,13,12,1
0,1,17,1,0,1,2,1,2,1,0,0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,2.0,4,2,1.4142135623730951,2.0,5,0.0,12,12,13,1
0,1,17,0,1,1,1,1,1,1,0,0,1.4142135623730951,1.0,1.0,1,1,0,1,0,0,1,0,2.0,4,4,1.0,1.4142135623730951,5,0.0,9,10,10,0
0,0,18,0,1,0,2,1,2,1,0,0,1.0,1.4142135623730951,0.0,1,1,0,0,1,0,1,1,2.0,3,4,1.0,1.7320508075688772,5,1.4142135623730951,12,12,13,1
0,0,17,0,1,1,4,2,4,2,3,0,1.0,2.0,0.0,1,1,0,1,0,0,1,0,2.0,2,3,1.0,1.0,4,1.4142135623730951,14,15,17,2
0,0,19,0,0,1,2,2,3,2,2,0,1.0,1.4142135623730951,0.0,1,1,0,0,0,0,1,0,2.0,3,3,1.0,1.0,5,0.0,10,10,11,1
0,1,18,0,1,1,2,1,3,1,0,0,1.7320508075688772,1.4142135623730951,1.0,1,0,0,1,1,1,1,0,2.0,4,5,2.0,2.0,5,2.0,11,10,11,1
0,0,17,1,0,1,4,2,2,1,0,0,1.0,1.7320508075688772,0.0,1,1,0,1,0,0,1,0,2.0,3,4,1.0,1.7320508075688772,5,1.4142135623730951,11,12,14,1
